FID,lon,lat,year,month,svid,north_angle
65488,121.4872085,31.1550033,2019,5,09000300121905201150076899Y,341.653
65489,121.4873796,31.15450599,2019,5,09000300121905201150022209Y,340.731
65490,121.4875619,31.15401312,2019,5,09000300121905201149552439Y,341.214
65491,121.4877411,31.15351923,2019,5,09000300121905201149481569Y,338.923
65492,121.4873343,31.15612193,2019,5,09000300121905231434490649Y,68.067
65493,121.4878366,31.15627599,2019,5,09000300121905231434570969Y,68.494
65494,121.4883375,31.15643336,2019,5,09000300121905231435053239Y,67.661
65495,121.4888425,31.15657739,2019,5,09000300121905231436110039Y,68.524
65496,121.4893438,31.15672958,2019,5,09000300121905231436173029Y,69.841
65497,121.4898358,31.1568955,2019,5,09000300121905231436221459Y,68.422
65498,121.4903374,31.15702697,2019,5,09000300121905231436294109Y,68.872
65499,121.4908328,31.15718612,2019,5,09000300121905231436351889Y,69.787
65500,121.4913316,31.15733836,2019,5,09000300121905231436448719Y,72.137
65501,121.4918383,31.15746845,2019,5,09000300121905231343496369Y,344.44
65502,121.491129,31.15941743,2019,5,09000300121905231407169869Y,338.148
65503,121.4909312,31.15990382,2019,5,09000300121905231407302889Y,338.391
65508,121.4936217,31.15989302,2019,5,09000300121905240925388299Y,274.155
65509,121.4941336,31.15979602,2019,5,09000300121905240925306909Y,257.822
65512,121.4917502,31.15796897,2019,5,09000300121905231344024929Y,342.977
65521,121.4865006,31.15798934,2019,5,09000300121905201151222969Y,355.705
65522,121.4865046,31.1574634,2019,5,09000300121905201151170989Y,356.068
65523,121.4865519,31.1569404,2019,5,09000300121905201151104339Y,351.231
65524,121.4866565,31.15642654,2019,5,09000300121905201151035159Y,342.52
65525,121.492064,31.15697954,2019,5,09000300121905231343336339Y,345.816
65526,121.4922478,31.15648722,2019,5,09000300121905231343262239Y,343.756
65527,121.492388,31.15598418,2019,5,09000300121905231343168739Y,343.501
65528,121.492565,31.15549391,2019,5,09000300121905231343084999Y,344.237
65529,121.4926796,31.15498334,2019,5,09000300121905231342596529Y,344.591
65530,121.4956805,31.15559384,2019,5,09000300121905201119595169Y,69.457
65531,121.4951857,31.15542021,2019,5,09000300121905201119553289Y,68.8
65532,121.4946863,31.15525972,2019,5,09000300121905201119519069Y,68.984
65533,121.4941819,31.15513639,2019,5,09000300121905201119479069Y,69.803
65535,121.4931875,31.15481858,2019,5,09000300121905201119397289Y,68.886
65536,121.4927234,31.15457182,2019,5,09000300121905231342495529Y,354.897
65537,121.4966725,31.15584487,2019,5,09000300121905201120083919Y,69.998
65538,121.4971682,31.15601202,2019,5,09000300121905201121576319Y,69.38
65546,121.4952835,31.15889989,2019,5,09000300121905231437515699Y,64.415
65547,121.4948014,31.15869189,2019,5,09000300121905231437439339Y,65.816
65548,121.4943255,31.15847492,2019,5,09000300121905231437339689Y,63.434
65550,121.4933655,31.15804845,2019,5,09000300121905231437189649Y,64.461
65551,121.4928701,31.15787692,2019,5,09000300121905231437105549Y,64.535
65552,121.4923825,31.15768084,2019,5,09000300121905231437010079Y,63.846
65553,121.4918978,31.15747862,2019,5,09000300121905231343496369Y,344.44
65554,121.496291,31.15917927,2019,5,09000300121905231438040509Y,71.993
65555,121.4968006,31.15929352,2019,5,09000300121905231438099369Y,71.731
65556,121.4973053,31.15942891,2019,5,09000300121905231438156559Y,72.339
65557,121.4978165,31.15952986,2019,5,09000300121905231438196399Y,73.372
65558,121.4983195,31.15966994,2019,5,09000300121905231438248319Y,72.861
65559,121.4988285,31.15978843,2019,5,09000300121905231438303429Y,71.986
65560,121.4993391,31.15989511,2019,5,09000300121905231438356379Y,75.003
65561,121.4998489,31.16000843,2019,5,09000300121905231439152409Y,71.904
65568,121.49804,31.15623602,2019,5,09000300121905201122095599Y,69.919
65569,121.4985345,31.15640918,2019,5,09000300121905201122146559Y,69.733
65570,121.4990338,31.1565685,2019,5,09000300121905201122200469Y,68.216
65571,121.4995307,31.15673507,2019,5,09000300121905201122256369Y,70.663
65572,121.5000254,31.15690773,2019,5,09000300121905201122308559Y,69.437
65573,121.5005265,31.15706242,2019,5,09000300121905201122356809Y,69.212
65574,121.5010281,31.15720592,2019,5,09000300121905201122411569Y,68.875
65575,121.501534,31.15733741,2019,5,09000300121905201122469939Y,69.255
65576,121.5020375,31.15747792,2019,5,09000300121905201122519229Y,69.185
65577,121.5025321,31.15763852,2019,5,09000300121905201122582669Y,68.972
65580,121.5008889,31.16032745,2019,5,09000300121905231439358339Y,71.475
65581,121.5003837,31.1601871,2019,5,09000300121905231439258959Y,71.729
65608,121.5056347,31.15847091,2019,5,09000300121905201123533499Y,74.238
65609,121.5051251,31.15835779,2019,5,09000300121905201123493869Y,72.93
65610,121.5046288,31.15819197,2019,5,09000300121905201123453919Y,72.969
65611,121.5041222,31.15806465,2019,5,09000300121905201123403449Y,70.859
65612,121.5036126,31.15795156,2019,5,09000300121905201123363589Y,69.846
65613,121.5031118,31.15779964,2019,5,09000300121905201123306079Y,70.436
65614,121.5067685,31.15872442,2019,5,09000300121905201124045249Y,73.044
65615,121.5072768,31.15884611,2019,5,09000300121905201124097979Y,74.248
65617,121.5082947,31.15908572,2019,5,09000300121905201124194349Y,74.059
65618,121.5088023,31.15921078,2019,5,09000300121905201124241879Y,73.576
65619,121.5093138,31.15931136,2019,5,09000300121905201124273919Y,74.274
65620,121.5098154,31.15945512,2019,5,09000300121905201124315169Y,73.81
65621,121.5103228,31.15958071,2019,5,09000300121905201124360129Y,73.826
65622,121.5108322,31.15969602,2019,5,09000300121905201124401499Y,73.06
65623,121.5113432,31.15979767,2019,5,09000300121905201124456029Y,74.071
65624,121.5118503,31.15992546,2019,5,09000300121905201339047689Y,151.901
65641,121.5134588,31.15717009,2019,5,09000300121905201430575409Y,333.295
65647,121.5142843,31.1558581,2019,5,09000300121905201430401659Y,332.357
65648,121.5140484,31.15632823,2019,5,09000300121905201430468399Y,332.288
65649,121.5137902,31.15678632,2019,5,09000300121905201430518029Y,332.873
65650,121.5147983,31.15494739,2019,5,09000300121905201429587939Y,334.333
65651,121.5150816,31.15450867,2019,5,09000300121905201429529589Y,332.223
65652,121.515338,31.15405151,2019,5,09000300121905201429478939Y,331.756
65653,121.5155956,31.15359564,2019,5,09000300121905201429413899Y,332.997
65654,121.5158524,31.15313704,2019,5,09000300121905201429343539Y,333.711
65667,121.512234,31.15950477,2019,5,09000300121905201431243829Y,332.309
65668,121.5125044,31.15905669,2019,5,09000300121905201431187409Y,332.386
65669,121.5127746,31.15860846,2019,5,09000300121905201431138969Y,332.598
65670,121.5130368,31.15815463,2019,5,09000300121905201431086819Y,331.291
65671,121.5132903,31.15769587,2019,5,09000300121905201431036369Y,332.176
65672,121.5135026,31.15722043,2019,5,09000300121905201430575409Y,333.295
65699,121.5216203,31.15824027,2019,5,09000300121905231552334549Y,327.962
65700,121.5219148,31.15780495,2019,5,09000300121905231552293099Y,328.36
65703,121.5239363,31.15503927,2019,5,09000300121905231552033149Y,327.303
65705,121.5227124,31.15520965,2019,5,09000300121905240943351989Y,68.097
65711,121.5240957,31.15604184,2019,5,09000300121905241003453629Y,248.076
65721,121.522502,31.15703034,2019,5,09000300121905231552222349Y,326.896
65722,121.5228422,31.15662948,2019,5,09000300121905231552187199Y,328.114
65733,121.5303256,31.15464466,2019,5,09000300121905221529598759Y,245.677
65739,121.5324174,31.15658321,2019,5,09000300121905201643447879Y,332.125
65740,121.5326961,31.1561383,2019,5,09000300121905201643395179Y,332.686
65741,121.5329466,31.15567649,2019,5,09000300121905201643341179Y,332.918
65742,121.5331914,31.15521108,2019,5,09000300121905201643278249Y,332.843
65748,121.5290682,31.15734808,2019,5,09000300121905240948519569Y,68.455
65749,121.5282909,31.15709654,2019,5,09000300121905240948448919Y,67.943
65750,121.529945,31.15765445,2019,5,09000300121905240948590989Y,69.807
65752,121.5318783,31.15753033,2019,5,09000300121905201643556009Y,333.887
65753,121.5321531,31.15708331,2019,5,09000300121905201643503349Y,333.892
65754,121.5354159,31.15923756,2019,5,09000300121905240951328459Y,67.763
65760,121.5417689,31.1549834,2019,5,09000300121905191709599505Y,350.107
65775,121.5468428,31.15802279,2019,5,09000300121905230829502675Y,335.316
65776,121.5469792,31.15751688,2019,5,09000300121905230829442515Y,341.853
65777,121.5471583,31.15702733,2019,5,09000300121905230829382675Y,340.976
65778,121.5472991,31.15652269,2019,5,09000300121905230829337205Y,341.98
65791,121.5551717,31.1576789,2019,5,09000300121905221740162095Y,75.739
65806,121.55181,31.15938269,2019,5,09000300121905231157367155Y,254.719
65807,121.5523209,31.15947135,2019,5,09000300121905231157311685Y,254.23
65810,121.5538426,31.1598395,2019,5,09000300121905231157160415Y,253.706
65811,121.554346,31.15997903,2019,5,09000300121905231157111225Y,252.715
65825,121.5572047,31.15816532,2019,5,09000300121905221740471455Y,71.341
65826,121.5566966,31.15803687,2019,5,09000300121905221740409735Y,73.783
65827,121.556184,31.15793393,2019,5,09000300121905221740331455Y,72.919
65832,121.5582286,31.15837785,2019,5,09000300121905221744230325Y,75.139
65833,121.5587401,31.15847887,2019,5,09000300121905221744296725Y,77.137
65834,121.5592454,31.1586133,2019,5,09000300121905221744391105Y,74.147
65835,121.5597624,31.15868236,2019,5,09000300121905221746274085Y,70.825
65836,121.5553863,31.1582837,2019,5,09000300121905231148379145Y,164.806
65837,121.5552396,31.15878837,2019,5,09000300121905231148300855Y,161.173
65838,121.555052,31.15927919,2019,5,09000300121905231148204075Y,162.12
65839,121.5548818,31.15977638,2019,5,09000300121905231148097355Y,162.493
65840,121.5606632,31.15628778,2019,5,09000300121905221717411825Y,343.81
65841,121.5608147,31.15578419,2019,5,09000300121905221717348575Y,342.449
65842,121.5609763,31.15528365,2019,5,09000300121905221717297635Y,341.977
65843,121.561098,31.15497204,2019,5,09000300121905221717265445Y,341.916
65848,121.5623224,31.15557652,2019,5,09000300121905231252114555Y,78.596
65849,121.5628327,31.15569289,2019,5,09000300121905231252207205Y,82.38
65850,121.5633561,31.15573084,2019,5,09000300121905231252258145Y,75.907
65851,121.56387,31.15581395,2019,5,09000300121905231252347295Y,82.018
65852,121.564382,31.155912,2019,5,09000300121905231252445855Y,77.183
65853,121.5649036,31.15586787,2019,5,09000300121905221754300095Y,167.526
65854,121.5586299,31.156117,2019,5,09000300121905221741494045Y,162.307
65856,121.5589485,31.15511783,2019,5,09000300121905221742048485Y,172.922
65857,121.5590063,31.15459708,2019,5,09000300121905221742115755Y,160.728
65858,121.559194,31.15411014,2019,5,09000300121905221742176695Y,164.481
65859,121.5593088,31.15360243,2019,5,09000300121905221742280745Y,209.748
65860,121.5582936,31.15558127,2019,5,09000300121905221741562725Y,162.424
65865,121.5595026,31.15662653,2019,5,09000300121905231209520615Y,267.287
65866,121.5589767,31.15662744,2019,5,09000300121905231210051225Y,259.838
65868,121.5601153,31.15821309,2019,5,09000300121905221720049845Y,347.817
65869,121.5601673,31.15769063,2019,5,09000300121905221627200925Y,166.145
65870,121.5603413,31.15719482,2019,5,09000300121905221717507755Y,339.854
65871,121.5605379,31.15888337,2019,5,09000300121905221746369555Y,75.416
65872,121.5610461,31.15900836,2019,5,09000300121905221746423775Y,73.272
65873,121.5615588,31.15910929,2019,5,09000300121905221746470275Y,72.754
65874,121.5620703,31.15921286,2019,5,09000300121905221746524735Y,73.298
65875,121.5625677,31.15937064,2019,5,09000300121905221747009155Y,75.398
65876,121.5630778,31.15948193,2019,5,09000300121905221747108695Y,73.403
65877,121.5635986,31.15954128,2019,5,09000300121905221753238545Y,162.875
65878,121.5650805,31.15536461,2019,5,09000300121905221754339245Y,167.171
65880,121.5654441,31.15592873,2019,5,09000300121905231253029885Y,74.771
65881,121.5659517,31.15604447,2019,5,09000300121905231253098445Y,74.451
65882,121.5664648,31.15615786,2019,5,09000300121905231253173665Y,73.746
65883,121.5669821,31.15623994,2019,5,09000300121905231253237665Y,75.112
65884,121.5674959,31.1563516,2019,5,09000300121905231253314005Y,76.918
65885,121.5680119,31.15644491,2019,5,09000300121905231253408135Y,75.913
65886,121.5685222,31.15651799,2019,5,09000300121905221620376645Y,342.464
65888,121.5640748,31.15854941,2019,5,09000300121905221753409965Y,161.243
65889,121.564245,31.15805222,2019,5,09000300121905221753486735Y,164.197
65890,121.5644095,31.15755319,2019,5,09000300121905221753549755Y,162.377
65891,121.564572,31.15705357,2019,5,09000300121905221754004255Y,162.797
65892,121.5647261,31.15655084,2019,5,09000300121905221754100795Y,161.628
65893,121.5648804,31.15604839,2019,5,09000300121905221754277675Y,164.986
65894,121.5670339,31.16036175,2019,5,09000300121905221747590185Y,74.679
65895,121.5665285,31.16023561,2019,5,09000300121905221747541745Y,77.405
65896,121.566018,31.16012126,2019,5,09000300121905221747487855Y,73.053
65897,121.5655043,31.16001222,2019,5,09000300121905221747449165Y,74.776
65898,121.56499,31.15990765,2019,5,09000300121905221747383855Y,71.797
65899,121.564479,31.15978497,2019,5,09000300121905221747313475Y,69.153
65901,121.5676997,31.15994083,2019,5,09000300121905221621240955Y,344.112
65902,121.5678396,31.15943477,2019,5,09000300121905221621162615Y,342.837
65904,121.5681304,31.15842468,2019,5,09000300121905221621009505Y,344.518
65905,121.5682755,31.15791929,2019,5,09000300121905221620554315Y,343.375
65907,121.568554,31.15691555,2019,5,09000300121905221620431575Y,341.852
65911,121.5743645,31.15782197,2019,5,09000300121905221507386955Y,151.525
65915,121.5688358,31.15600794,2019,5,09000300121905221620268085Y,344.4
65916,121.5689852,31.15550378,2019,5,09000300121905221620174465Y,343.649
65917,121.5691734,31.15663866,2019,5,09000300121905231253565525Y,75.672
65918,121.5696814,31.15675093,2019,5,09000300121905231254045845Y,75.288
65919,121.5701924,31.15686571,2019,5,09000300121905231254114695Y,75.216
65920,121.5707046,31.15698247,2019,5,09000300121905231254173215Y,75.116
65921,121.5712266,31.15702952,2019,5,09000300121905221457351285Y,164.995
65922,121.5811823,31.1551432,2019,5,09000300121905221515120975Y,158.559
65923,121.5806116,31.15652059,2019,5,09000300121905221509142695Y,143.492
65924,121.580838,31.15605359,2019,5,09000300121905221509196695Y,158.147
65925,121.5799976,31.15679864,2019,5,09000300121905221505214385Y,335.754
65926,121.5795902,31.15711744,2019,5,09000300121905221505260055Y,318.485
65933,121.5764961,31.15886041,2019,5,09000300121905221507099105Y,247.397
65935,121.575516,31.15848731,2019,5,09000300121905221507225085Y,246.085
65936,121.5750142,31.15833372,2019,5,09000300121905221507290865Y,246.848
65937,121.5746903,31.15798598,2019,5,09000300121905221507386955Y,151.525
65938,121.5749417,31.15752695,2019,5,09000300121905221507448425Y,152.919
65939,121.57519,31.15706388,2019,5,09000300121905221507533755Y,152.371
65940,121.5754248,31.15659328,2019,5,09000300121905221507595195Y,153.798
65941,121.5756949,31.15614234,2019,5,09000300121905221155597015Y,331.219
65942,121.5759352,31.15567469,2019,5,09000300121905221155525205Y,329.211
65943,121.5761685,31.15520335,2019,5,09000300121905221155475675Y,339.333
65944,121.5796888,31.15610985,2019,5,09000300121905221505120795Y,68.734
65945,121.5791941,31.15593634,2019,5,09000300121905221505055015Y,65.049
65946,121.5787027,31.15576407,2019,5,09000300121905221505000085Y,65.035
65947,121.5782087,31.15560217,2019,5,09000300121905221504551025Y,66.353
65948,121.5777219,31.15542185,2019,5,09000300121905221504486805Y,67.193
65949,121.5772248,31.15525429,2019,5,09000300121905221504440525Y,68.286
65950,121.576727,31.15508924,2019,5,09000300121905221504378605Y,63.106
